movie_id,title,overview,genre_ids,split
5367,Suicide Kings,"Carlo, a former mobster, is abducted by five privileged young men desperate to raise a $2 million ransom to save the sister of a","[28, 35, 80, 18, 53]",test
6173,Super Fuzz,"While delivering a parking ticket to a small village in the Florida everglades, Officer Dave Speed finds himself in the middle of","[14, 28, 35, 878]",test
7924,Monster Trucks,"Tripp is a high school senior with a knack for building trucks who makes an incredible discovery - a gas-guzzling creature named Creech. To protect his mischievous new friend, Tripp hides Creech under the hood of","[28, 35, 878]",test
2700,Troy,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out","[10752, 28, 36]",test
4379,Dark Water,A woman in the midst of an unpleasant divorce moves to an eerie apartment building,"[27, 9648, 53]",test
6784,The Wrath of Becky,"Two years after she escaped a violent attack on her family, 16-year-old Becky attempts to rebuild her life in the care of an older woman -- a kindred spirit named Elena. However, when a","[28, 27, 53]",test
8228,Kidnapping Mr. Heineken,"The true story of the kidnapping of Freddy Heineken, the grandson of the founder of the Heineken","[18, 28, 80, 53, 9648]",test
5132,JCVD,"Between his tax problems and his legal battle with his wife for the custody of his daughter, these are hard times for the action movie star who finds that even Steven Seagal has pinched a role from him! This","[18, 28, 35, 80]",test
9687,Drive-Away Dolls,"Jamie, an uninhibited free spirit bemoaning yet another breakup with a girlfriend, and her demure friend Marian desperately needs to loosen up. In search of a fresh start,","[35, 80]",test
1595,The SpongeBob Movie: Sponge on the Run,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on","[10751, 35, 12, 16]",test
1329,Breaking the Waves,"In a small, conservative Scottish village, an oilman is paralyzed in an accident. His wife, who prayed","[18, 10749]",test
1923,Nowhere,A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo,"[53, 18]",test
8010,The Pacifier,Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of,"[35, 10751, 28]",test
5896,Tideland,"Because of the actions of her irresponsible parents, a young girl is left","[14, 18, 53, 878]",test
6459,Cargo,After being infected in the wake of a violent pandemic and with only 48 hours,"[18, 53, 27]",test
9013,Exit Wounds,"Maverick cop Orin Boyd always brings down the domestic terrorists he tracks, but he ruffles feathers with his unorthodox techniques -- and soon finds himself reassigned to the toughest district in","[28, 80, 53]",test
3324,Ip Man 3,When a band of brutal gangsters led by a crooked property developer make a,"[28, 18, 36]",test
5770,Little Monsters,A washed-up musician teams up with a teacher and a kids show,"[27, 35]",test
5902,The Neon Demon,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a","[27, 53]",test
3230,Moby Dick,"In 1841, young Ishmael signs up for service aboard the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men","[12, 18]",test
285,Song of the Sea,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as","[10751, 16, 14]",test
5939,The Jane Austen Book Club,"Six Californians start a club to discuss the works of Jane Austen. As they delve into Austen's literature, the","[35, 10749]",test
7077,Extinction,"And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred","[28, 12, 27, 878, 53]",test
1471,High School of the Dead: Drifters of the Dead,"In their efforts to find a safe haven from the zombie apocalypse, the gang find themselves on a","[35, 16, 12, 27]",test
4106,Loft,"Five close friends, all of them married, share a loft to meet their mistresses. One day they find the body of a young","[18, 9648, 10749]",test
5257,The Man in the Iron Mask,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his","[12, 28, 18]",test
1837,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor,","[18, 10749]",test
4529,In Her Name,"In 1982, André Bamberski learns about the death of his 14 year-old daughter, Kalinka, while she was on vacation with her mother and stepfather in Germany. Convinced that Kalinka’s death was not an accident, Bamberski begins to investigate. A botched autopsy report raises","[18, 80]",test
6063,Colors,A confident young cop is shown the ropes by a veteran partner in the dangerous gang-controlled,"[28, 80, 18, 10749, 53]",test
9741,Incarnate,An exorcist comes up against an evil from his past when he uses,"[27, 53]",test
1257,The Birds,Thousands of birds flock into a seaside town and,"[27, 53]",test
7900,The Night Before,"In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out","[35, 12, 14]",test
4861,Nymphomaniac: Vol. II,The continuation of Joe's sexually dictated life delves into the darker aspects of,"[18, 9648]",test
9380,Inside,An art thief trapped in a New York penthouse after his heist doesn't go as planned. Locked inside,"[53, 18]",test
145,Good Will Hunting,"Headstrong yet aimless, Will Hunting has a genius-level IQ but chooses to work as a janitor at MIT. When he secretly solves highly difficult graduate-level math problems, his talents are discovered by Professor Gerald Lambeau, who decides to help the misguided youth",[18],test
2347,Pearl,"Trapped on her family’s isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of","[27, 53]",test
1047,Steins;Gate: The Movie - Load Region of Déjà Vu,"One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely","[878, 16, 18]",test
6199,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a","[27, 53]",test
2878,The Dark Crystal,"On another planet in the distant past, a Gelfling embarks on a quest to find the missing shard of a magical","[12, 10751, 14]",test
5053,Emily the Criminal,"Desperate for income, Emily takes a shady gig buying goods with stolen credit cards supplied by a charismatic middleman named Youcef.","[80, 18, 53]",test
3147,I Hate Summer,Three families end up in the same rented house. Throughout the,[35],test
4581,The DUFF,"Bianca's universe turns upside down when she learns that her high school refers to her as a ‘DUFF' (Designated Ugly Fat Friend). Hoping to erase that label, she enlists the","[10749, 35]",test
5254,White God,"13 year old Lili fights to protect her dog Hagen, and is devastated when her father sets Hagen free on the streets. Still innocently believing love can conquer any difficulty,",[18],test
503,Shoplifters,"In the outskirts of Tokyo, a poor but close-knit group living on the fringes of society survives through shoplifting and odd jobs. When Osamu and his son take in a neglected young girl,","[18, 80, 53]",test
6101,Police Story 4: First Strike,"Hong Kong cop Chan Ka-Kui returns, working with Interpol to track down and arrest an illegal weapons dealer. Chan later realizes that things","[28, 12, 35, 80, 18, 53]",test
7290,Mean Machine,"Disgraced ex-England football captain, Danny 'Mean Machine' Meehan, is thrown in jail for assaulting two police officers. He keeps his head down and has the opportunity to forget everything","[35, 18]",test
9036,Paranormal Activity 2,"Just as Daniel and Kristi welcome a newborn baby into their home, a demonic presence","[27, 9648]",test
1097,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the","[14, 12, 28]",test
7192,Ghosts of War,A group of World War II American soldiers encounter a supernatural,"[27, 53, 10752, 878]",test
826,Black Swan,"The story of Nina, a ballerina in a New York City ballet company whose life, like all those in her profession, is completely consumed with dance. She lives with her retired ballerina mother Erica","[18, 53, 27]",test
1943,Red River,"Following the Civil War, headstrong rancher Thomas Dunson decides to lead a perilous cattle drive from Texas to Missouri. During",[37],test
1783,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and",[18],test
